country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000005,E06000021,Stoke-on-Trent,STOKE_61ab8ef2ce95;STOKE_045d77fd7e40,bf3f95109a8f
England,E12000005,E06000021,Stoke-on-Trent,STOKE_4c6fea009dfc,c9a5c248da30
England,E12000005,E06000021,Stoke-on-Trent,STOKE_8d9bb4b3767e,0c4e13aaf291
England,E12000005,E06000021,Stoke-on-Trent,STOKE_95c84395d378;STOKE_72156d86aacc;STOKE_2116ab0eb29a,0910f171002c
England,E12000005,E06000021,Stoke-on-Trent,STOKE_4976fd535c4f;STOKE_149b0d10691b,5ad1fbf4ead0
England,E12000005,E06000021,Stoke-on-Trent,STOKE_7fc132babf5d,c42ecaafbccc
England,E12000005,E06000021,Stoke-on-Trent,STOKE_192902938d46;STOKE_ae2073ca336f,cd53ba451538
England,E12000005,E06000021,Stoke-on-Trent,STOKE_95a1fd7d8d6b;STOKE_257943e30797,9f18370e1696
England,E12000005,E06000021,Stoke-on-Trent,STOKE_1d932db0d20e;STOKE_85aaa01af3ae,b9158e64db51
England,E12000005,E06000021,Stoke-on-Trent,STOKE_a0097c565bdf;STOKE_1c3c131a2609;STOKE_610bf39b9573,9b19cfb8fded
England,E12000005,E06000021,Stoke-on-Trent,STOKE_bc1e8e6feec1;STOKE_070798d5746b,af760b417b02
England,E12000005,E06000021,Stoke-on-Trent,STOKE_ef540bd97e3b;STOKE_e7fe620cec68,77bf35608d72
England,E12000005,E06000021,Stoke-on-Trent,STOKE_e4553503166b;STOKE_4e9b6b7d57ff,2bac0c9badce
England,E12000005,E06000021,Stoke-on-Trent,STOKE_e2a17769c9b3;STOKE_97454cc84b21,f0ad17f1daad
England,E12000005,E06000021,Stoke-on-Trent,STOKE_b15bf9c297b3;STOKE_fadf897fcbe6,1520de04f591
England,E12000005,E06000021,Stoke-on-Trent,STOKE_711c7b94a8d8;STOKE_807f9d2a0871;STOKE_1b60986d4762,0de827b89dcf
England,E12000005,E06000021,Stoke-on-Trent,STOKE_b1ad826e3bb3,12a5cd4b2f20
England,E12000005,E06000021,Stoke-on-Trent,STOKE_008d36be517c,79e9f1cffca8
England,E12000005,E06000021,Stoke-on-Trent,STOKE_7041b1ad5839,2fae7885fde7
England,E12000005,E06000021,Stoke-on-Trent,STOKE_70404b201b05,0cd2a8c76ba1
England,E12000005,E06000021,Stoke-on-Trent,STOKE_a95a9f87c259;STOKE_c340f342ade9,f998d2a1f544
England,E12000005,E06000021,Stoke-on-Trent,STOKE_69b7cd4589ab;STOKE_2198227284d6;STOKE_b933df5fd220,4ccf434acc19
England,E12000005,E06000021,Stoke-on-Trent,STOKE_ee5d7ae19ee8,acefbcc91c9c
England,E12000005,E06000021,Stoke-on-Trent,STOKE_1111e65678aa;STOKE_d19da0135363,f7cda4bc737d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_8c5e449a0d58,0a7b60bea449
England,E12000005,E06000021,Stoke-on-Trent,STOKE_326cc1625318;STOKE_f9d96e5cae7f,23daf2f80db9
England,E12000005,E06000021,Stoke-on-Trent,STOKE_89e18ab2957e,df700fc353ef
England,E12000005,E06000021,Stoke-on-Trent,STOKE_9a936821ee4c,d2a87a7dd953
England,E12000005,E06000021,Stoke-on-Trent,STOKE_dcd3115de053;STOKE_fd26f981c6e1,512912ec83fe
England,E12000005,E06000021,Stoke-on-Trent,STOKE_4d33abe8769f;STOKE_066304ad45f7,b1e30e0ad50d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_6d9027a820fe,1c5f77d3f9b6
England,E12000005,E06000021,Stoke-on-Trent,STOKE_61a56bbe7b4e;STOKE_0a87dd976f01;STOKE_dcd6dbbcae60,2b9d7076ce9a
England,E12000005,E06000021,Stoke-on-Trent,STOKE_c0f96c265ee9,3574ddddf714
England,E12000005,E06000021,Stoke-on-Trent,STOKE_a8ce63734e66;STOKE_c4bc60025a92;STOKE_0de5335f37f1;STOKE_37704207bf14;STOKE_a43b6b34743a;STOKE_980c01f97a3e;STOKE_bb8f95c3f648,f6f8e46afa31
England,E12000005,E06000021,Stoke-on-Trent,STOKE_82afd28f119a,131ae3aafef2
England,E12000005,E06000021,Stoke-on-Trent,STOKE_161e3cfa34be,cf62ba84613a
England,E12000005,E06000021,Stoke-on-Trent,STOKE_4287e800348d;STOKE_8f8180320c53,0fbdf1a6e435
England,E12000005,E06000021,Stoke-on-Trent,STOKE_cc29ef495cfc;STOKE_d3cb095eb4fd;STOKE_1693716d4528;STOKE_f6002bc200e9,1dac681ee5c5
England,E12000005,E06000021,Stoke-on-Trent,STOKE_db7816a31409,777360b0251c
England,E12000005,E06000021,Stoke-on-Trent,STOKE_272a581b475f;STOKE_b722f2546f01;STOKE_086545ebd3aa,0ffc60f85e7c
England,E12000005,E06000021,Stoke-on-Trent,STOKE_d1f2d8adc6aa;STOKE_eee7160ef4bf,eddb28c46a79
England,E12000005,E06000021,Stoke-on-Trent,STOKE_524fa9957ac6;STOKE_b6be21fd2af5,8baa421ac7e2
England,E12000005,E06000021,Stoke-on-Trent,STOKE_d1169a3f2b72;STOKE_e43925df807a;STOKE_c97e22b4b8f9,9efe1fd0620d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_25f21b29739b,b7d8b2af307d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_b47f46c9ef49;STOKE_96d0f7e0532c,2f4cea0bb78d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_398301c73c57;STOKE_a2a81719ec75,8876b4da024c
England,E12000005,E06000021,Stoke-on-Trent,STOKE_51ce43e2edeb;STOKE_d88b3384dbd5,4d6c2569f990
England,E12000005,E06000021,Stoke-on-Trent,STOKE_13278d09e6a2;STOKE_3ad42e044293,d03c7bc6be57
England,E12000005,E06000021,Stoke-on-Trent,STOKE_bd6497fae608;STOKE_7062ad6acafa,32cbe84bb761
England,E12000005,E06000021,Stoke-on-Trent,STOKE_961fce832fd2,c580327b4972
England,E12000005,E06000021,Stoke-on-Trent,STOKE_649d6550df3c;STOKE_3a5ddaf350bc,b783d33beb25
England,E12000005,E06000021,Stoke-on-Trent,STOKE_481c36797be7;STOKE_e7731629fc03;STOKE_e314c3d10f28;STOKE_86925c089e32;STOKE_0d493671f9ba;STOKE_18829b3f896a;STOKE_5b9c25b1d9c4,8c6d250c7778
England,E12000005,E06000021,Stoke-on-Trent,STOKE_ec0ed47ddab8;STOKE_f68a24c592d4,bc1ffb7e56dd
England,E12000005,E06000021,Stoke-on-Trent,STOKE_ed8b7d4735f2;STOKE_6e9eb24f56ca,ef00defc5a19
England,E12000005,E06000021,Stoke-on-Trent,STOKE_fa02c9bfc069;STOKE_30f880af410a,9dabea30fe74
England,E12000005,E06000021,Stoke-on-Trent,STOKE_ae6b626d632c;STOKE_f803d05709c1,97b9cc591b8d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_f1b52c61027f;STOKE_b8ab85241ab5,acdcb8dd6b3d
England,E12000005,E06000021,Stoke-on-Trent,STOKE_824c9b531410,3d681fb960a2
