country,region_id,authority_id,auth_name_e,old_park_id,new_park_id,park_offical_id
England,E12000005,E06000051,Shropshire,SHROP_16565ea0559c;SHROP_12e1fb15bf02,62b608d486c2,SHROP_0
England,E12000005,E06000051,Shropshire,SHROP_e2da7d464425,8c687e8613f2,SHROP_1
England,E12000005,E06000051,Shropshire,SHROP_37f45b3a832f;SHROP_d26ebffbde35,781d0cb6b395,SHROP_2
England,E12000005,E06000051,Shropshire,SHROP_3611c29a9b1d;SHROP_513b4ceae0d9,260a2d7ca84f,SHROP_3
England,E12000005,E06000051,Shropshire,SHROP_bd55df29c781;SHROP_5c1d69754225,39e76e59b78c,SHROP_4
England,E12000005,E06000051,Shropshire,SHROP_1614ec360c33,cf0fe51d8252,SHROP_5
England,E12000005,E06000051,Shropshire,SHROP_a1a3011ec1aa,7f103540d9f0,SHROP_6
England,E12000005,E06000051,Shropshire,SHROP_d744404140ad,ea1b9a69adfd,SHROP_7
England,E12000005,E06000051,Shropshire,SHROP_a23490a65b22,24b4e453c2e4,SHROP_8
England,E12000005,E06000051,Shropshire,SHROP_0fc5f75e90b2,45a9f5b2bfe6,SHROP_9
England,E12000005,E06000051,Shropshire,SHROP_05781ff6aa78,fbf3b93ae4dc,SHROP_10
England,E12000005,E06000051,Shropshire,SHROP_7b0957a12d12,cdae97e897bf,SHROP_11
England,E12000005,E06000051,Shropshire,SHROP_a67c588884d3,379a0c074c3e,SHROP_12
England,E12000005,E06000051,Shropshire,SHROP_fcfcd15a2146,5dfd9338bb69,SHROP_13
England,E12000005,E06000051,Shropshire,SHROP_9edcd19a1a2a,9ada19dff753,SHROP_14
England,E12000005,E06000051,Shropshire,SHROP_13c310fc76b9,81ef468ea03c,SHROP_15
England,E12000005,E06000051,Shropshire,SHROP_aecb461eebd7,6af978125b41,SHROP_16
England,E12000005,E06000051,Shropshire,SHROP_3645bdbfe255,926c5ef7f26d,SHROP_17
England,E12000005,E06000051,Shropshire,SHROP_980797e4554d,12b9d48a2fad,SHROP_18
England,E12000005,E06000051,Shropshire,SHROP_9b59a9fdb157,c37450f1652a,SHROP_19
England,E12000005,E06000051,Shropshire,SHROP_ddbbc5640b29,b1bbde681f56,SHROP_20
England,E12000005,E06000051,Shropshire,SHROP_cfa18d5489f8;SHROP_fdb61e8eb58e,2258cba727d7,SHROP_21
England,E12000005,E06000051,Shropshire,SHROP_f07b023f7a8d;SHROP_eb439e19ac8d,bb812fc24b33,SHROP_22
England,E12000005,E06000051,Shropshire,SHROP_fdab882777a4;SHROP_edb38c76d925,b53d87c122f0,SHROP_23
England,E12000005,E06000051,Shropshire,SHROP_10d2ffd8529e,a73b6dbd2bb6,SHROP_24
England,E12000005,E06000051,Shropshire,SHROP_78df69d8a5ad,57760e27eb6a,SHROP_25
England,E12000005,E06000051,Shropshire,SHROP_3881c2a260a0,3cf366254ecc,SHROP_26
England,E12000005,E06000051,Shropshire,SHROP_cdf8748b9fca,1c987df7109e,SHROP_27
England,E12000005,E06000051,Shropshire,SHROP_af9e2a98b016;SHROP_7f9aa4f78bf5,a5250baaf2ee,SHROP_28
England,E12000005,E06000051,Shropshire,SHROP_071e2fce553f,9797dc2c3464,SHROP_29
England,E12000005,E06000051,Shropshire,SHROP_96f6777f3411,ef979b73d2d5,SHROP_30
England,E12000005,E06000051,Shropshire,SHROP_0d16b638fc43;SHROP_4988cb5f76b9,80e9325d02f4,SHROP_31
England,E12000005,E06000051,Shropshire,SHROP_798522cb7983,665052c562ed,SHROP_32
England,E12000005,E06000051,Shropshire,SHROP_2792a8c78ffe;SHROP_e827816323af,ffc266bf1e7f,SHROP_33
England,E12000005,E06000051,Shropshire,SHROP_ecb88896abca,78c7cb36d844,SHROP_34
England,E12000005,E06000051,Shropshire,SHROP_00589a9e9c9a,794231ab5c49,SHROP_35
England,E12000005,E06000051,Shropshire,SHROP_ee2b4fc951a7,a736722a18f1,SHROP_36
England,E12000005,E06000051,Shropshire,SHROP_8e81dd52cdae;SHROP_38f95eedf779,296e862e9747,SHROP_37
England,E12000005,E06000051,Shropshire,SHROP_8f2b67401b66,02cf543810e3,SHROP_38
England,E12000005,E06000051,Shropshire,SHROP_391a440d19ad;SHROP_0ecdadd4743d,c182e5caee88,SHROP_39
England,E12000005,E06000051,Shropshire,SHROP_81c34015388a;SHROP_ac5436ff0c10,620ae5f0a89a,SHROP_40
England,E12000005,E06000051,Shropshire,SHROP_9246eb3bcecb;SHROP_e2016393c0d0,6e2b96909536,SHROP_41
England,E12000005,E06000051,Shropshire,SHROP_9ff0465e22d6,21fbe567c5c4,SHROP_42
England,E12000005,E06000051,Shropshire,SHROP_5f47215c2510,83b63b273e15,SHROP_43
England,E12000005,E06000051,Shropshire,SHROP_72fe9b69a243;SHROP_e01eeb92eddc,1ec9b7bf076f,SHROP_44
England,E12000005,E06000051,Shropshire,SHROP_574cea710fca,8caa274743eb,SHROP_45
England,E12000005,E06000051,Shropshire,SHROP_3673bdb35d4b,d7b068dd39fd,SHROP_46
England,E12000005,E06000051,Shropshire,SHROP_774bc41ac1e7;SHROP_e70939551092,e984f3676c93,SHROP_47
England,E12000005,E06000051,Shropshire,SHROP_e6ae2abd7f89;SHROP_16dd6d1f8b0a;SHROP_23cc36e0e928;SHROP_932c2c72bb28;SHROP_21057180b863,89586bd2a4bc,SHROP_48
England,E12000005,E06000051,Shropshire,SHROP_998cc1cf4f10,f28d0babfac3,SHROP_49
England,E12000005,E06000051,Shropshire,SHROP_6f086fdb8576,19b69c9bdc3b,SHROP_50
England,E12000005,E06000051,Shropshire,SHROP_883184c42d08;SHROP_3182998bd0ad,c288bc8abb28,SHROP_51
England,E12000005,E06000051,Shropshire,SHROP_00b01b121d1c;SHROP_ff5540869912,f301e7d00055,SHROP_52
England,E12000005,E06000051,Shropshire,SHROP_520251e59872,4527bc4a2f5b,SHROP_53
England,E12000005,E06000051,Shropshire,SHROP_aad667886e8e;SHROP_53a6bd9cfb44;SHROP_ca12dd43879d,4f6a31ea3829,SHROP_54
England,E12000005,E06000051,Shropshire,SHROP_5d40318761ef,9ea4324ebb74,SHROP_55
England,E12000005,E06000051,Shropshire,SHROP_284d040e54da,fed74094be8f,SHROP_56
England,E12000005,E06000051,Shropshire,SHROP_24b65f363176;SHROP_8a677ac68b81,5a82124450fa,SHROP_57
England,E12000005,E06000051,Shropshire,SHROP_ca2e6cfc2f68;SHROP_60fd9348d99e;SHROP_5628fdfa0747,e2fa44578dfd,SHROP_58
England,E12000005,E06000051,Shropshire,SHROP_be3b1faba251,288693145f7c,SHROP_59
England,E12000005,E06000051,Shropshire,SHROP_9e084239e3fd,18a5b66d16ae,SHROP_60
England,E12000005,E06000051,Shropshire,SHROP_642a568bc947,96cece80e01a,SHROP_61
England,E12000005,E06000051,Shropshire,SHROP_739d765c4697,da6bac4b0ced,SHROP_62
England,E12000005,E06000051,Shropshire,SHROP_c5ca11efd193;SHROP_1f2282159cfe,34f2e13e3d53,SHROP_63
England,E12000005,E06000051,Shropshire,SHROP_cdd2c04885a0,eef4b32df857,SHROP_64
England,E12000005,E06000051,Shropshire,SHROP_d2c03dfa1246;SHROP_a339321b9365,07b5c2a64ad6,SHROP_65
England,E12000005,E06000051,Shropshire,SHROP_5c954bc43d56,44b765080ba3,SHROP_66
England,E12000005,E06000051,Shropshire,SHROP_e08d68da50ff;SHROP_a9b1affb8263,def74410f449,SHROP_67
England,E12000005,E06000051,Shropshire,SHROP_bdbedbd6d566,fb36f39dc693,SHROP_68
England,E12000005,E06000051,Shropshire,SHROP_46ea215da1f0,acc170ce89fe,SHROP_69
England,E12000005,E06000051,Shropshire,SHROP_1650bc3fd49e;SHROP_6ce72ad85a23,238af431d85a,SHROP_70
England,E12000005,E06000051,Shropshire,SHROP_11c650b9da8b,da22b03fdfe2,SHROP_71
England,E12000005,E06000051,Shropshire,SHROP_48d281e7b20d,a09907829794,SHROP_72
England,E12000005,E06000051,Shropshire,SHROP_7b0f0e5fa23a,17dccfd0e59f,SHROP_73
England,E12000005,E06000051,Shropshire,SHROP_9f32b02d06e3;SHROP_f58bc364e1db,82637f5f311e,SHROP_74
England,E12000005,E06000051,Shropshire,SHROP_6ee0692975f0;SHROP_c0ab181480b3,d24f9563eb53,SHROP_75
England,E12000005,E06000051,Shropshire,SHROP_8040036aa80f;SHROP_bc1e10851368,8245eb655537,SHROP_76
England,E12000005,E06000051,Shropshire,SHROP_0a9c275c7c00,9bcdc532c42d,SHROP_77
England,E12000005,E06000051,Shropshire,SHROP_55757e65148b;SHROP_e46f9ad8e424,3b8c85a9796d,SHROP_78
England,E12000005,E06000051,Shropshire,SHROP_605bc952fba7;SHROP_cecf89f386e5,e780a2aa5af8,SHROP_79
England,E12000005,E06000051,Shropshire,SHROP_08901d7000f9;SHROP_91872b404774,91584c75a569,SHROP_80
England,E12000005,E06000051,Shropshire,SHROP_f6aa2aa659b6;SHROP_503591eb1d15,270eaf557be1,SHROP_81
England,E12000005,E06000051,Shropshire,SHROP_7b0937047922,c11c3ee01703,SHROP_82
England,E12000005,E06000051,Shropshire,SHROP_1bf9311b53ac;SHROP_6afb55aa5603,d8fb8775a029,SHROP_83
England,E12000005,E06000051,Shropshire,SHROP_40401e1cf8dc;SHROP_19d96e8d7a15,6ec868375214,SHROP_84
England,E12000005,E06000051,Shropshire,SHROP_bc67a3cf9007,b47dda4504ca,SHROP_85
England,E12000005,E06000051,Shropshire,SHROP_f0a1306caa90,9561832c16a0,SHROP_86
England,E12000005,E06000051,Shropshire,SHROP_e4196f2cb8b2,0df1c698862d,SHROP_87
England,E12000005,E06000051,Shropshire,SHROP_3eb84bf99cb3,7744fc36cd3f,SHROP_88
England,E12000005,E06000051,Shropshire,SHROP_0f1872ce6726,f26391ec9d23,SHROP_89
England,E12000005,E06000051,Shropshire,SHROP_a71af391665e;SHROP_3df74e81db9c,b46c7ec3b680,SHROP_90
England,E12000005,E06000051,Shropshire,SHROP_71fefc9df74b,8e8bead6bd80,SHROP_91
England,E12000005,E06000051,Shropshire,SHROP_63619a34fcbb,0dd698d7db77,SHROP_92
England,E12000005,E06000051,Shropshire,SHROP_74f35f83688a,08b4cf8bd317,SHROP_93
